sensor_index,date_created,private,name,icon,location_type,model,hardware,latitude,longitude
132703,1634145022,0,CritterManor,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,35.35897,-94.40662
132707,1634145025,0,Knoxville,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.331783,-77.707596
132705,1634145024,0,MBSA - Pan Hut,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,48.85696,-121.67341
1638,1495072623,0,Moab,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,38.5706,-109.54726
132713,1634145040,0,AQSU-8EE8,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.42356,-66.92538
1650,1495569701,0,"El Monte, CA",0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.066624,-118.05275
132721,1634145131,0,Whaleshead,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.14859,-124.354904
132727,1634145141,0,W Oak Ct,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.98431,-105.15766
132735,1634145379,0,AQSU-4923,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.99272,-66.57804
132743,1634151294,0,House,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.725086,-122.17948
132747,1634151307,0,MWSprings,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.55664,-122.72307
132745,1634151303,0,AQSU-4949,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.50778,-66.0992
1680,1496092674,0,BikeSGV - Baldwin Park,0,0,PA-II,2.0+1M+PMSX003-B+PMSX003-A,34.09655,-117.97032
132767,1634151373,0,fhsu:remote,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.89337,-99.32187
132765,1634151358,0,Hemlock Circle,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.972855,-105.15559
132769,1634151375,0,George Peabody Elementary,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.783775,-122.46497
1700,1496093770,0,Goucher College,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,39.4092,-76.59406
132775,1634151396,0,Hageman &amp; Calloway,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,35.38944,-119.11168
132773,1634151387,0,Snyder Way,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.944534,-105.153145
132777,1634151402,0,AQSU-C817,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.25254,-66.11118
132787,1634151429,0,AQSU-B394,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.83843,-66.11019
132785,1634151426,0,Guided Adventures,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.980946,-105.1383
132789,1634151431,0,Grupo Versitalia,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,25.717283,-100.35843
132793,1634151447,0,Lycée Français de San Francisco - Ortega Campus,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.751907,-122.477165
132799,1634151467,0,IndianLakeEast,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.298164,-71.80455
132797,1634151462,0,"Canton, GA",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.241096,-84.501396
132811,1634151498,0,AQSU-D84F,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.02972,-66.03806
132809,1634151495,0,141 Cherrywood,0,0,PA-II,2.0+BME280+BME680+PMSX003-B+PMSX003-A,39.97012,-105.1629
1742,1496099804,0,Outer Sunset- Ocean Beach at Kirkham,0,0,PA-II,2.0+1M+PMSX003-B+PMSX003-A,37.75815,-122.50767
132819,1634151982,0,"Marquette, MI",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.476643,-87.372665
1748,1496100234,0,SCUV_09,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.023914,-118.42871
1762,1496100982,0,SBCAPCD_Info,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.411057,-119.516685
132859,1634232927,0,Eastmoreland - Tolman,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.47722,-122.62417
132857,1634226936,0,North of Mattie Harrell Park,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,37.928738,-121.28919
1796,1498517591,0,CCA Adams and Oceanfront,0,0,PA-II,2.0+1M+PMSX003-B+PMSX003-A,33.602165,-117.90209
1806,1498688552,0,RUSD_1 (Arlington HS),0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.913315,-117.428604
1816,1498688812,0,AQMD_NASA_16,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.763767,-118.14565
1818,1498688834,0,RUSD_4 (Amelia Earhart MS),0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.89073,-117.31059
1822,1498688893,0,RUSD_8 (Central MS),0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.97221,-117.38588
1828,1498689064,0,RUSD_10 (Sierra MS),0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.952618,-117.41119
132909,1634248052,0,Recovery Park Rooftop,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+PMSX003-B+PMSX003-A,42.369827,-83.04325
1846,1499721321,0,AQMD_NASA_8,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.094692,-118.34805
1848,1499721579,0,AQMD_NASA_25,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.141758,-118.060745
1850,1499721748,0,AQMD_NASA_10,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.064682,-118.29754
1852,1499721937,0,AQMD_NASA_2,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.021534,-117.90991
1854,1499722217,0,RIVR_Co-loc2,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.999504,-117.41602
1860,1499722651,0,SCSB_02,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,37.10762,-121.9464
1866,1499724332,0,RIVR_Co-loc1,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.999977,-117.41676
1872,1499725425,0,Somerset Hills,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,38.10359,-122.188705
1874,1499725431,0,Glen Cove Ridge,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,38.066784,-122.220024
1876,1499725437,0,AQMD_NASA_4,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.01826,-118.460205
1914,1499730675,0,SCSB_13,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.773087,-118.081055
132995,1634249569,0,LOISOS+UBBELOHDE,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.77484,-122.299034
1922,1499731216,0,SCSB_11,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.77324,-118.085175
132999,1634249581,0,Mildred1,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.67785,-89.549774
132997,1634249575,0,Truckee,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.347363,-120.21013
1928,1499735058,0,SBCAPCD_Santa Barbara,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.42786,-119.69078
133003,1634249599,0,Sandberg Court,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.036358,-120.241516
133015,1634249629,0,Hot Springs School District,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.608418,-114.665054
133027,1634249679,0,OUTSIDE,0,0,PA-II,2.0+BME280+PMSX003-B,39.39423,-119.80661
133025,1634249668,0,"Rising Glen, Pinole",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.000183,-122.29807
133035,1634249703,0,1234 Kains Ave Backyard,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.881092,-122.29539
1970,1499799510,0,AQMD_NASA_14,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.99827,-118.437546
1972,1499799526,0,AQMD_NASA_ASU,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,36.21711,-81.68054
1976,1499799965,0,CCA 36th and Barbara,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.715576,-118.303795
133051,1634249747,0,Wayne May Park,0,0,PA-II,2.0+PMSX003-B+PMSX003-A,43.474373,-110.74709
133053,1634249756,0,Bywater NOLA,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,29.969488,-90.04449
133061,1634249793,0,BAKERTON 47,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.366013,-77.74971
133067,1634250036,0,Clean Frederick,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.403473,-77.49748
2006,1499806426,0,CARB_SMOKE_SLOAPCD_SANTA_MARG,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,35.39063,-120.60231
2010,1499806844,0,SLOAPCD_RedHills,0,0,PA-II,2.0+1M+PMSX003-B+PMSX003-A,35.639256,-120.24316
133081,1634250251,0,31st Street,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.99341,-124.09975
133091,1634250401,0,Stevens Ave W,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,32.989285,-117.26209
2018,1499807826,0,SCSB_03,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.762363,-118.09173
2020,1499808012,0,SCSB_07,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.762314,-118.08269
2025,1499808085,0,SCSB_05,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.766132,-118.083176
133099,1634252027,0,Welsford,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.00742,-83.05926
133097,1634251760,0,Red Lodge High School,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.195244,-109.241585
2031,1499808554,0,St Mary's Park,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,37.733208,-122.42364
133109,1634253789,0,Berryflats,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.05756,-105.243385
2045,1499882922,0,PSU STAR Lab Rose City Park,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,45.54408,-122.59632
133117,1634253810,0,Lincoln and Ave 51,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.120197,-118.2049
2059,1499884540,0,STAR Lab Aloha,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,45.51287,-122.873436
133135,1634253872,0,Outside Sunmit,0,0,PA-II,2.0+PMSX003-B+PMSX003-A,39.927654,-105.1493
2063,1499885048,0,Kings Mountain SW,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,37.39356,-122.347206
2069,1499885546,0,Ballard,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,47.666977,-122.39336
133143,1634253905,0,"NE 16th Ave, Portland Oregon",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.541,-122.649
133159,1634253943,0,The University of Southern Mississippi - Physical Plant,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,31.332808,-89.336075
133157,1634253939,0,"ASHLAND, WI near Northland College",0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.583035,-90.87939
133177,1634332276,0,Hampton Rancho pardis,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.951473,-122.20312
133197,1634332330,0,Strine’s outdoor,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.97979,-105.15101
133207,1634332461,0,White Oak,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.431858,-122.19282
133213,1634333799,0,"Takoma Park, MD",0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,38.982147,-77.00317
2153,1500323864,0,SCSC_33,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.76711,-118.08926
2155,1500324011,0,RIVR_Co-loc6,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.999977,-117.41676
133233,1634333870,0,LCP-5,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.183502,-77.6133
2167,1500324758,0,RIVR_Co-loc5,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.999977,-117.41676
2169,1500324866,0,SCSB_31,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.770245,-118.090096
133241,1634333892,0,LCP-4,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,39.029842,-77.488594
133269,1634334186,0,Del Campo Park,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.6618,-121.31275
133275,1634334305,0,Northwest Chandler,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.326614,-111.90626
2205,1500333215,0,Duke Farms,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,40.544743,-74.62279
133277,1634334313,0,NCA Leon,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.50482,-122.519005
133287,1634334424,0,Dew Residence,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.869667,-109.86033
2217,1500333910,0,Thousand Islands High School,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,44.19332,-76.200455
133291,1634334427,0,SE Harrison &amp; 27th,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,45.508446,-122.6379
2221,1500403714,0,"Tall Timbers, MD",0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,38.159035,-76.54191
2239,1500412151,0,viennaxmas,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,38.900192,-77.265594
2241,1500412255,0,"Damascus, MD",0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,39.26552,-77.18857
133313,1634335249,0,Benmer,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.63271,-105.07242
2245,1500412547,0,Lodgepole Village Silverthorne CO,0,0,PA-II,2.0+1M+PMSX003-B+PMSX003-A,39.62018,-106.09899
133319,1634335255,0,Louisville,0,0,PA-II,2.0+BME280+BME680+PMSX003-B+PMSX003-A,39.962414,-105.15327
133335,1634335369,0,Trademark I,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.892323,-105.763565
133351,1634335492,0,Sea Ranch Lodge,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,38.680504,-123.4292
133357,1634335612,0,Stinson Beach,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.90174,-122.65019
133363,1634335733,0,UNT-GEO-720,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.1133,-97.222855
133361,1634335733,0,Murdstone ext,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.350765,-80.071075
133367,1634335973,0,Matimex,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,25.696999,-100.366234
2301,1501266425,0,Downtown East Longview,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,32.50912,-94.71086
2303,1501354460,0,SCSB_26,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.761993,-118.08767
133379,1634574077,0,Shucks!,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.96364,-122.35493
2307,1501355872,0,SCSB_17,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.76539,-118.0782
133381,1634575765,0,Queens /Lakewood,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.517105,-122.33072
2319,1501442414,0,CU-BB-SSFRP-123out,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,40.809963,-73.95416
2323,1501522234,0,SCSB_14,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.769012,-118.078865
2325,1501523767,0,RIVR_Co-loc4,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.999977,-117.41676
133399,1634581196,0,Des Moines WA S 248th,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.37959,-122.31515
133397,1634581195,0,WCU - Field House,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,35.30554,-83.182884
2334,1501524222,0,Blue Goose Inn,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,48.21866,-122.68653
2336,1501524269,0,SCSB_25,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.769814,-118.08469
2346,1501524758,0,RIVR_Co-loc3,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.999977,-117.41676
2348,1501524914,0,SCSB_15,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.76881,-118.07858
133423,1634592788,0,Mineola,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.75297,-73.648445
2352,1501525094,0,SCSB_20,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.77015,-118.19641
2356,1501525416,0,SCSB_30,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.75989,-118.08929
133431,1634592849,0,Stewart Lake Woodbury,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,39.834873,-75.13968
133429,1634592846,0,956 Green Tree Lane,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,46.3038,-114.041885
2360,1501527345,0,SCSB_21,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.76801,-118.08365
133435,1634592862,0,UCM-9a63,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.90335,-121.3217
2366,1501527460,0,SCSB_23,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.771324,-118.08348
2368,1501527565,0,JPL_Modesto_CARB,0,0,PA-II,2.0+1M+PMSX003-B+PMSX003-A,37.64217,-120.99421
133443,1634592894,0,WCU - Track,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,35.31085,-83.18685
133441,1634592887,0,WCU - Apodaca,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,35.3132,-83.180916
133445,1634592898,0,Vale FD,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,43.985996,-117.2503
2380,1501528060,0,SCSB_28,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.76555,-118.07864
133455,1634592924,0,Rogers Farm,0,0,PA-II,2.0+BME280+BME680+PMSX003-B+PMSX003-A,39.95142,-105.16742
2386,1501532274,0,The Lakefront,0,0,PA-I,2.0+1M+BME280+PMSX003-A,29.532282,-95.07647
2392,1501532475,0,"Elizabeth, CO",0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,39.40425,-104.55303
133471,1634593091,0,Beaver22,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,40.696873,-80.31582
2402,1501532850,0,Enatai,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,47.588516,-122.19914
133491,1634593266,0,Mountain Valley Middle School,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.555428,-70.527916
133489,1634593264,0,1085 Golden Way,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,37.36363,-122.090614
133495,1634593382,0,2422-2424,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.007603,-118.48039
2430,1501717627,0,AQMD_NASA_19,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.7792,-118.0441
133501,1634596126,0,Cvna1,0,0,PA-II-SD,2.0+OPENLOG+NO-DISK+DS3231+BME280+PMSX003-B+PMSX003-A,41.95294,-91.62965
133507,1634596143,0,Fire Station 3,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,42.144817,-72.7307
2434,1501786800,0,MV_Aire Baja California _00010,0,0,PA-I,2.0+1M+BME280+PMSX003-A,32.5964,-115.42655
2440,1501794886,0,AQMD_NASA_36,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.390163,-118.60078
133515,1634596190,0,Public Works Sackett St,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,42.129074,-72.74895
133531,1634596360,0,Technology Center,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,42.15856,-72.720505
133535,1634596371,0,Town Hall Annex,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,42.465042,-71.01179
133533,1634596364,0,Fire Department HQ,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,42.11905,-72.74806
2470,1501881208,0,"Hyde Park, VT",0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,44.602146,-72.62728
2478,1501882354,0,Waterway Manor,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,28.388596,-80.700134
2492,1501883202,0,'66 Envi Center,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,42.71438,-73.20212
2496,1501883324,0,SCEM_07,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.085007,-118.07169
133572,1634672849,0,Hawks Nest,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,30.510181,-84.26123
2504,1501883605,0,SCEM_03,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.064915,-118.03349
2506,1501883643,0,Golden Valley,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,44.236214,-103.24174
2512,1501884408,0,Getchell,0,0,PA-II,2.0+1M+PMSX003-B+PMSX003-A,48.0873,-122.06261
2514,1501884510,0,Hedgesville - Northwood Ranch,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,39.586254,-78.01248
133588,1634672922,0,AirFalcon,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,33.833347,-118.17288
2522,1501884997,0,Hopkins Memorial Forest,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,42.725735,-73.22726
133597,1634673162,0,W 14th St &amp; S Meyler,0,0,PA-II,2.0+PMSX003-B+PMSX003-A,33.732033,-118.29679
2530,1501885404,0,Bear River Winery,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,39.023,-121.031
133622,1634673880,0,Casitas &amp; Ventura,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,34.192455,-118.16313
133634,1634673907,0,AMS Allergy Amarillo,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,35.173115,-101.933075
133640,1634680288,0,Ladera - Lucero and Mimosa,0,0,PA-II-SD,2.0+OPENLOG+15582 MB+DS3231+BME280+BME680+PMSX003-B+PMSX003-A,37.401497,-122.2033
2572,1501958782,0,Rosewold,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,43.994812,-122.99628
2574,1501958943,0,"Berkeley Park and Coventry, Kensington, CA, USA",0,0,PA-II,2.0+1M+PMSX003-B+PMSX003-A,37.900738,-122.28613
2584,1501960305,0,Spring Valley Township,0,0,PA-II,2.0+1M+BME280+PMSX003-B,39.60047,-83.97358
133658,1634685109,0,Park,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,44.86922,-123.056435
133676,1634685390,0,Louisville CO- Hoptree Ct.,0,0,PA-II,2.0+PMSX003-B+PMSX003-A,39.976807,-105.14867
2608,1502127459,0,Rosales,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,32.652515,-115.47937
133682,1634685617,0,Mr. Particle,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,47.848534,-122.18113
2612,1502128216,0,RIVR_Co-loc7,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.999516,-117.41595
133686,1634685633,0,Chestnut Ave,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,42.424046,-94.857475
133684,1634685630,0,Fire Station 4,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,33.79707,-116.532326
133688,1634685639,0,Fire Station 2,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,33.827396,-116.51027
133692,1634685642,0,Brook,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,42.320686,-85.54864
133708,1634685735,0,WCU - HHS Building,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,35.306152,-83.20215
2644,1502215389,0,Sachse Farms,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,32.99084,-96.5993
2649,1502215701,0,Porter Ranch,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.294777,-118.57907
2651,1502216095,0,Waterville,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,47.644928,-120.06789
2653,1502216107,0,SD Home,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,32.746464,-117.17126
2658,1502216769,0,Long Island,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,38.538357,-121.57664
2665,1502217616,0,Kensington Estates,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,40.7214,-96.645
2667,1502218068,0,908 Bellstone Dr,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,32.921513,-97.23024
2693,1502222502,0,SCEM_04,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.054504,-118.01136
2701,1502222777,0,AQMD_NASA_23,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.07508,-118.56294
2710,1502222854,0,AQMD_NASA_28,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.1804,-118.89463
2713,1502222936,0,scem_06,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.071632,-118.03126
2715,1502223106,0,AQMD_BGBR_01,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,34.242023,-116.865456
2717,1502223387,0,Atascadero,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,35.494843,-120.665825
133788,1634688216,0,Desert Highland,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,33.86769,-116.55226
2725,1502225124,0,SCSJ_02,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.765102,-116.95817
2729,1502225354,0,RUSD_12 (Chemawa MS),0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,33.9266,-117.4332
133800,1634688245,0,City Hall,0,0,PA-II-SD,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,42.422974,-94.86052
2739,1502230463,0,Jack's Barn,0,0,PA-II,2.0+1M+BME280+PMSX003-B+PMSX003-A,42.26493,-83.72414
133814,1634689012,0,Southwest 52 FWY University City,0,0,PA-II,2.0+BME280+PMSX003-B+PMSX003-A,32.841286,-117.223885
